data_structure,N,runs,cycles,instructions,ipc,cache_misses,branches,branch_misses,L1_misses,TLB_misses
AoS,90208,271,155016262,175060252,1.13,3813313,25553920,24883,9331066,7799
AoS,256547,272,497236972,503109325,1.01,30494544,72962885,43323,26381839,311352
AoS,459618,306,954274729,1014251840,1.06,60446566,145683729,70274,53523568,840614
AoS,684579,305,1410208694,1506525872,1.07,90854893,216551739,100520,79490285,1262588
AoS,913723,288,1784392253,1903019389,1.07,116264210,273075148,114594,99963086,1590170
AoS,2263049,34,586371926,643531992,1.10,35241174,93594516,61370,30089667,479576
AoS,4500140,25,911607150,997003024,1.09,52956722,144381306,100705,44812191,704556
AoS,6773526,31,1602195354,1793974220,1.12,94920780,258774623,150759,82399927,1302848
AoS,10000000,2,468943148,595234743,1.27,14791043,89110792,113242,12780256,179425
SoA,937,277,2846653,2702014,0.95,29110,428886,7991,3550,<notcounted>
SoA,2415,329,5170931,5979802,1.16,27256,971427,6837,9376,105
SoA,4644,293,8652455,10251445,1.18,52648,1557553,7290,24269,162
SoA,8154,314,15790358,18896300,1.20,68907,2806421,10450,63571,202
SoA,10712,289,18798384,22625775,1.20,72701,3367291,10616,220678,351
SoA,23295,277,38544251,47257639,1.23,143861,6811018,14899,450733,917
SoA,47692,324,90587005,111650019,1.23,305875,16034708,20823,1059155,2480
SoA,69708,325,131908937,163546073,1.24,625066,23517881,22481,1539777,1533
SoA,90208,307,158615421,199996909,1.26,753610,28775453,25077,1868003,1558
SoA,256547,277,416087881,512649927,1.23,5140202,73670771,39459,4909914,17558
SoA,459618,284,780761325,942144027,1.21,13688003,135381259,69974,8929263,77944
SoA,684579,320,1267389742,1576676585,1.24,20471460,226482780,107469,14583130,90242
SoA,913723,322,1703260723,2115105691,1.24,29266905,303792972,122985,19711819,134684
SoA,2263049,30,459547737,579036193,1.26,8292333,83898883,58688,5763207,81899
SoA,4500140,27,832328966,1054681262,1.27,15090418,153480858,92010,10581060,154072
SoA,6773526,28,1298802868,1639926008,1.26,23488184,238575928,142351,16382014,240841
SoA,10000000,2,461933617,588449316,1.27,8346196,89687945,116239,7697631,83373
BST,937,278,1657286,2687028,1.62,25734,428799,7683,13663,<notcounted>
BST,2415,274,4750482,4543691,0.96,33201,840345,8058,22123,261
BST,4644,295,8483766,10087108,1.19,34608,1558799,6923,10332,117
BST,8154,292,14333953,17341370,1.21,60669,2544987,10064,25395,187
BST,10712,326,20946797,24907492,1.19,68822,3723255,9672,247498,560
BST,23295,272,37367894,45476571,1.22,103226,6582750,13708,429138,394
BST,47692,329,89285834,111729931,1.25,294189,16106776,16616,1040567,1281
BST,69708,283,112592618,140591886,1.25,478611,20271347,19528,1301626,1482
BST,90208,298,154159848,190841118,1.24,826083,27567962,21851,1762555,2816
BST,256547,323,476772509,587502185,1.23,6749488,84473007,49899,5397931,23858
BST,459618,328,858456611,1069898664,1.25,12244775,153286666,71172,9743690,36046
BST,684579,321,1243660628,1555624893,1.25,18119789,223626624,89443,14202477,69213
BST,913723,307,1586970709,1985010825,1.25,24985920,285372835,96590,18074435,115339
BST,2263049,32,424820640,532997899,1.25,7708319,77451478,35710,4874505,77245
BST,4500140,31,819712195,1029418660,1.26,14754882,149714066,62920,9361716,148192
BST,6773526,28,1116193156,1401457739,1.26,20068010,204880720,87123,12759885,204274
BST,10000000,2,169130078,242921425,1.44,2933912,38792581,31499,2071460,29899
Vector,937,293,2663287,2916483,1.10,36643,444804,7894,10140,<notcounted>
Vector,2415,305,5363605,5021079,0.94,33091,907910,7780,22987,223
Vector,4644,297,11200888,9777669,0.87,77174,1624865,12503,95760,443
Vector,8154,292,14744705,17253841,1.17,50364,2565694,11024,169936,196
Vector,10712,309,20237727,23841907,1.18,62971,3501842,10770,225503,327
Vector,23295,314,42791621,52152829,1.22,93283,7631399,13940,494739,998
Vector,47692,276,75768429,94272288,1.24,191982,13584182,21609,883343,3181
Vector,69708,298,119790336,148445296,1.24,563219,21218905,22673,1367459,4345
Vector,90208,327,169225211,210189451,1.24,943748,30139678,22435,1941206,2433
Vector,256547,295,430402406,539127775,1.25,4741708,77466089,44307,4936762,18331
Vector,459618,328,851173751,1070488166,1.26,10228246,153720824,50471,9752184,34261
Vector,684579,295,1150790999,1436053388,1.25,16792144,206253669,79360,13115328,77236
Vector,913723,272,1414829296,1768888823,1.25,22792832,253677790,98519,16108525,82212
Vector,2263049,26,367734581,455289448,1.24,6553310,66313458,35246,4215469,65127
Vector,4500140,30,817495902,1027970330,1.26,14720405,149574091,65284,9343579,147386
Vector,6773526,32,1311911226,1639460728,1.25,23493001,239329475,95176,14952817,239354
Vector,10000000,3,287779515,383974138,1.33,5022127,59532273,38963,3397106,51452
Deque,937,303,2323867,4559844,1.96,24899,449080,7410,7060,<notcounted>
Deque,2415,281,4134347,9551825,2.31,25889,855575,7424,4225,<notcounted>
Deque,4644,273,8159238,15662854,1.92,48115,1472775,7451,51726,155
Deque,8154,306,14919365,32228830,2.16,50807,2759175,10419,114252,337
Deque,10712,315,21329237,44116484,2.07,81698,3553556,11006,240509,868
Deque,23295,322,43554408,99210579,2.28,77032,7653025,11824,515739,574
Deque,47692,319,91032743,190690736,2.09,335405,15227423,22699,1119511,1732
Deque,69708,308,120324458,273455672,2.27,499231,21666273,26557,1522652,2287
Deque,90208,303,144227035,355803688,2.47,646083,29521854,23358,1794425,2459
Deque,256547,326,495756066,1117278628,2.25,5734923,83798375,72254,5652915,23332
Deque,459618,271,684211623,1628375774,2.38,9445917,134241353,72970,8222247,45686
Deque,684579,286,1061847254,2697088042,2.54,17431990,199098239,128162,12794553,70849
Deque,913723,289,1401119482,3475584625,2.48,26378302,268979090,113167,17423173,123753
Deque,2263049,32,426877414,1022282856,2.39,8197507,79735780,44440,5174881,83804
Deque,4500140,34,856716932,2101258188,2.45,17301485,172855807,82276,11059067,165255
Deque,6773526,33,1232770757,3075494898,2.49,24773793,247280327,80002,16046642,242837
Deque,10000000,2,269650476,527649456,1.96,5403171,54205549,48687,3406602,58724
Heap,937,292,3209574,2883726,0.90,23640,451094,8131,8138,<notcounted>
Heap,2415,277,3367357,5844899,1.74,32027,859625,7822,15786,200
Heap,4644,310,10242424,10298717,1.01,58673,1798177,11284,15228,188
Heap,8154,275,14754320,16295864,1.10,45196,2554797,13749,27117,125
Heap,10712,280,19857527,21132825,1.06,54263,3604797,15060,205993,383
Heap,23295,308,45536471,50573698,1.11,94194,7935420,23170,494519,488
Heap,47692,299,89868247,105650602,1.18,142155,15735644,40246,927579,2186
Heap,69708,327,141630609,159932954,1.13,228275,24151789,48435,1569508,2165
Heap,90208,302,168867744,206647431,1.22,220546,28893253,61731,1752200,1476
Heap,256547,299,482758405,560869568,1.16,4881203,83623336,149101,5000360,35604
Heap,459618,311,888920775,999644282,1.12,7530153,157346379,182358,9334106,17060
Heap,684579,277,1188972647,1403969907,1.18,14880960,193203518,316035,12462051,83677
Heap,913723,325,1889451276,2173256647,1.15,27659081,304427839,435121,19677697,162193
Heap,2263049,34,550084243,671277256,1.22,8915585,98623517,608631,5479168,82168
Heap,4500140,34,1015898413,1275780268,1.26,16939666,194147300,1222873,10830178,170365
Heap,6773526,30,1496420361,1725397068,1.15,23347926,262807102,1950893,15203848,248410
Heap,10000000,3,548374215,674433824,1.23,6486219,113499938,2637839,4858958,66491
HashMap,937,327,4362764,3788436,0.87,32969,1510047,13651,42810,<notcounted>
HashMap,2415,323,18012191,20002564,1.11,70760,5854145,64983,508744,386
HashMap,4644,273,33597887,30054484,0.89,73569,9891577,142178,929054,615
HashMap,8154,310,22482177,44647729,1.99,59206,10611824,77069,981888,458
HashMap,10712,299,33825208,72446265,2.14,67513,19743274,64766,1882946,299
HashMap,23295,281,96817240,139916048,1.45,232092,37479193,329388,3524606,1360
HashMap,47692,295,186751202,290900417,1.56,1822458,76876915,269648,7590425,3187
HashMap,69708,284,458889497,549142612,1.20,17286230,146462720,1438419,14589436,57575
HashMap,90208,301,404957497,599592941,1.48,11666692,161153114,1693925,14957657,46238
HashMap,256547,309,766886046,1347596819,1.76,34506359,324615885,2869939,30507923,295409
HashMap,459618,296,1449903785,2476979274,1.71,79759906,634445195,4916342,59044676,1262210
HashMap,684579,325,3473339665,4981507666,1.43,180900749,1429594758,8830833,130874037,2514075
HashMap,913723,328,2863169032,5404167238,1.89,179784829,1389512487,10664813,131939095,2615493
HashMap,2263049,33,1380476341,2193252197,1.59,80558621,595615067,3444343,59552637,2599566
HashMap,4500140,27,2566660569,3671552091,1.43,136131144,994331168,2872357,99570991,4943787
HashMap,6773526,25,2862857307,3696599348,1.29,143744764,930837358,11570605,99242450,6335661
HashMap,10000000,2,1603941808,1403396424,0.87,61034033,305758092,1570054,45747703,8146806
RBTree,937,309,3527889,3294475,0.93,27993,852075,10771,162956,<notcounted>
RBTree,2415,323,8836472,9465543,1.07,51127,2063049,21185,1594523,149
RBTree,4644,321,17447452,19007458,1.09,41907,3806243,40615,2977037,147
RBTree,8154,309,52820260,30835636,0.58,78276,6617621,78117,4350976,844
RBTree,10712,302,78448155,39454876,0.50,146841,8750090,103948,5372340,1649
RBTree,23295,303,160163153,93316031,0.58,203880,19155715,214145,11623149,3747
RBTree,47692,293,434646949,190884948,0.44,1133403,38939164,554594,23051604,16463
RBTree,69708,314,733976808,308577498,0.42,6023888,61181478,820620,35876650,32263
RBTree,90208,275,1267137469,381849368,0.30,36685226,74173690,1177598,42814798,177184
RBTree,256547,304,6764734570,1397762193,0.21,365806223,242233504,3671078,194782848,55384097
RBTree,459618,290,16114707226,2229797568,0.14,757159713,415186459,7676067,391770527,133938585
RBTree,684579,323,18701127611,3425646655,0.18,1188200695,644350187,10558564,651132219,223798264
RBTree,913723,308,28333876734,4377173971,0.15,1592501199,838801920,16220437,836947893,285300938
RBTree,2263049,33,8929568452,2523603507,0.28,458763803,580851799,31564816,251099573,77927468
RBTree,4500140,25,14125139411,4669060743,0.33,720558078,1085678855,65987471,399737592,118509186
RBTree,6773526,32,24901264690,7793220524,0.31,1369992056,1776139588,103281056,753377850,225328703
RBTree,10000000,4,14839723466,7969200600,0.54,425672934,1998358723,159364256,274460507,51197274
BTree,937,306,2742313,3296208,1.20,37645,537106,7210,4009,<notcounted>
BTree,2415,322,5564697,5669764,1.02,36731,1161736,7610,371976,262
BTree,4644,314,10769609,11989381,1.11,57517,2251049,9276,697029,278
BTree,8154,270,15175943,18257827,1.20,54050,3209639,10744,907098,165
BTree,10712,293,22434829,27844049,1.24,96678,4368265,12850,1261872,588
BTree,23295,280,42828093,56930945,1.33,96933,8364319,14981,2740735,404
BTree,47692,279,87404361,125554987,1.44,769350,17017362,20166,5379848,3865
BTree,69708,305,139941678,180445070,1.29,1802608,29428800,20236,8720340,3374
BTree,90208,295,173462651,245558699,1.42,1697683,34210329,28305,10618062,7100
BTree,256547,301,554101815,647700643,1.17,31583289,106381659,40925,31059092,399969
BTree,459618,314,1061778135,1224798583,1.15,67665753,187358413,91490,60273804,963599
BTree,684579,320,1641002859,1848882996,1.13,109375522,292921982,125260,89748772,1405369
BTree,913723,329,2267081619,2598557552,1.15,155677239,399519042,188867,120429952,1963080
BTree,2263049,32,644824641,725756384,1.13,39207902,121036133,80292,30737275,484135
BTree,4500140,32,1240379550,1414202534,1.14,74846051,237402724,120678,62596919,970585
BTree,6773526,34,1980999725,2241707760,1.13,118240242,362532830,217638,101897389,1624177
BTree,10000000,3,599368214,827821950,1.38,21086987,143897362,124444,17735984,285266
CircularBuffer,937,277,5728602,6235218,1.09,26504,688053,7612,5160,103
CircularBuffer,2415,296,14933603,16549021,1.11,56133,1635871,10081,16449,202
CircularBuffer,4644,329,31859075,34468485,1.08,59366,3358972,13212,86230,560
CircularBuffer,8154,301,47730880,56085969,1.18,63722,5145421,11426,90750,552
CircularBuffer,10712,282,65873611,71216953,1.08,120354,6683861,16498,406611,2296
CircularBuffer,23295,277,155074411,139811742,0.90,100861,14225617,17681,876305,1406
CircularBuffer,47692,315,310784209,330286615,1.06,264306,33060297,28491,1952799,5304
CircularBuffer,69708,318,468735764,484776209,1.03,504385,48675674,35342,2908456,7368
CircularBuffer,90208,275,542959234,581478000,1.07,260149,51714104,49510,3214827,4139
CircularBuffer,256547,328,1808946522,1848876066,1.02,5700480,169903828,146506,11466759,10145
CircularBuffer,459618,298,2986103656,3049348885,1.02,16110929,285970783,201849,18373866,60250
CircularBuffer,684579,291,4100428033,4318539418,1.05,27659093,416959133,234339,27073456,88142
CircularBuffer,913723,324,6213313174,6584987565,1.06,51088158,619835257,392528,39150434,182663
CircularBuffer,2263049,27,1339839802,1410575681,1.05,13506105,139074642,90853,8579009,127672
CircularBuffer,4500140,27,2626478046,2963513579,1.13,27226608,264098307,214758,16615273,274982
CircularBuffer,6773526,29,4386486532,4564242460,1.04,42595319,433410099,306815,27507400,441068
CircularBuffer,10000000,4,1223291911,1223068649,1.00,11386453,123755581,121344,7674474,121374
SkipList,937,292,7033495,4275309,0.61,64788,645195,15140,324596,88
SkipList,2415,289,28128714,8452671,0.30,87573,1522689,33662,870623,294
SkipList,4644,296,73245903,13444937,0.18,142040,2857290,56741,1713519,417
SkipList,8154,280,129500337,21248239,0.16,403114,4636166,98052,2730665,806
SkipList,10712,318,195859716,32743997,0.17,723205,5739972,94271,3876906,1138
SkipList,23295,295,1120236321,73820140,0.07,19823894,12988948,272914,9016623,348871
SkipList,47692,287,2707090267,179269729,0.07,55719516,31409102,647987,26779333,5282387
SkipList,69708,303,4454579719,250858696,0.06,114589911,46748528,1010583,57934314,18351207
SkipList,90208,299,5857142470,324895350,0.06,173659981,59718185,1354330,84699343,26780730
SkipList,256547,324,17858894743,927762026,0.05,520621977,164357439,3612831,270430030,84726071
SkipList,459618,312,32886809981,1657046462,0.05,917575896,296500323,6604779,474001338,147636246
SkipList,684579,277,49209396129,2459892067,0.05,1319796413,445379973,10984512,640880478,195387519
SkipList,913723,324,75548354534,3736577978,0.05,2049617458,684790828,15158311,992757034,307602731
SkipList,2263049,30,28218581153,2522999834,0.09,821670556,637291397,29210397,483218472,99888887
SkipList,4500140,33,74999113532,6074582852,0.08,2156024115,1548924880,60533255,1261944773,241947165
SkipList,6773526,29,133566806923,9955164353,0.07,3590535084,2628820988,94386336,2193082434,371518391
SkipList,10000000,3,139728873810,13865701020,0.10,3341925079,4052948236,138122013,3035655665,332850231
SlabList,937,276,2299800,2664258,1.16,14598,423152,6500,5014,<notcounted>
SlabList,2415,325,5268989,6133603,1.16,17064,958339,8001,2228,611
SlabList,4644,297,8686445,10008117,1.15,55265,1576998,8328,24010,172
SlabList,8154,299,14331803,17934454,1.25,34612,2630722,11515,37012,11
SlabList,10712,319,20083499,24932525,1.24,44230,3646236,12493,232033,358
SlabList,23295,274,36310977,45964037,1.27,58348,6704549,16598,427672,309
SlabList,47692,328,88414580,111344634,1.26,105261,16035850,27854,1030460,478
SlabList,69708,282,110513998,140851086,1.27,210114,20225650,35467,1292705,1480
SlabList,90208,272,137781789,175082394,1.27,183920,25198849,42361,1618761,2941
SlabList,256547,322,460771827,586095692,1.27,2226517,84280928,109521,5400656,10807
SlabList,459618,320,879677650,1099995498,1.25,5943950,149531709,210232,9440112,28545
SlabList,684579,327,1299367395,1571971034,1.21,14694711,226382598,304313,14862456,45879
SlabList,913723,321,1637537878,2077259377,1.27,15490019,298447213,344421,18940302,55380
SlabList,2263049,28,370783763,478905992,1.29,6579653,70698132,88542,4301595,68254
SlabList,4500140,34,889168623,1143425869,1.29,15676379,166994330,194124,10229276,159078
SlabList,6773526,28,1107982169,1432851006,1.29,19709791,210132089,241843,12816544,198908
SlabList,10000000,4,285715780,427660028,1.50,4881870,68789324,84977,3427810,50085
Trie,937,322,207910107,269037616,1.29,177427,72735313,3784912,5007456,359
Trie,2415,273,561513118,571186767,1.02,5758456,156137232,7949195,11003988,28431
Trie,4644,271,1008816025,1073350993,1.06,10431176,300669965,14891562,20205449,34178
Trie,8154,312,2204696827,2016179217,0.91,43935502,546185648,28538774,41181969,399534
Trie,10712,297,2908196696,2504432331,0.86,65835757,657566184,34236217,51620834,993164
Trie,23295,282,5923709700,5160647518,0.87,208595778,1358745797,64253678,98880302,4543468
Trie,47692,290,12004089474,10689796393,0.89,504494724,2794599152,128039577,208169314,16368537
Trie,69708,293,19760358353,15691162707,0.79,870956297,4053685054,182919849,308582817,24907433
Trie,90208,313,24522938786,20739114527,0.85,1204268650,5403947776,253022014,410945096,33394312
Trie,256547,306,71641619960,53879077824,0.75,3599263318,13788556423,621315152,1088081239,91614784
Trie,459618,287,112915495662,88568807510,0.78,6017974895,22619865081,1003839799,1797955144,152949798
Trie,684579,296,185551616896,135454331677,0.73,9431407306,34454853747,1527631232,2770547330,235592069
Trie,913723,304,261797093356,185442824005,0.71,13078692457,47043933973,2051520164,3813320822,324876203
Trie,2263049,33,61690098875,39113203895,0.63,3215433922,10446356218,486066851,951496474,86727228
Trie,4500140,33,97717142584,65218339013,0.67,6059770513,18261627531,810332512,1779540701,169455397
Trie,6773526,33,141390959963,92373669964,0.65,8966852519,26318828401,1135436620,2626738460,254137053
Trie,10000000,3,29113296715,23070569736,0.79,1421859668,5614973617,150621561,479927137,39325603
vEBTree,937,294,11746332,19085312,1.62,80104,3343097,36041,557525,447
vEBTree,2415,271,49482444,73898391,1.49,480937,14557559,139981,2690255,2382
vEBTree,4644,315,154303998,191604381,1.24,6317339,37200032,345646,7323987,26264
vEBTree,8154,289,160557393,208542555,1.30,4087760,37441869,394291,7329040,15433
vEBTree,10712,323,451590314,455247442,1.01,31629991,75483509,1056955,17910626,181609
vEBTree,23295,297,893237931,905713543,1.01,68226378,148508411,1525833,34260346,803605
vEBTree,47692,281,1632292748,1757454817,1.08,128948785,287977069,3369091,65958928,1593604
vEBTree,69708,306,3157479138,2899416920,0.92,249122188,480596577,4876471,111039166,3392115
vEBTree,90208,308,3738766831,3649804168,0.98,282158397,598909788,4655465,137266518,3432948
vEBTree,256547,278,6459951357,8198673037,1.27,498526682,1325463338,11286490,273886569,6276072
vEBTree,459618,280,12401253822,14642926670,1.18,1025444658,2400067334,24086633,509070805,12791897
vEBTree,684579,280,23457371172,25970921250,1.11,2015253535,4368836931,34208702,965995034,25248463
vEBTree,913723,285,25156883534,30457433433,1.21,2084564012,4983759253,48130463,1051636409,26373731
vEBTree,2263049,26,13680230847,15652068736,1.14,825424640,2844529048,20996773,347212065,16769448
vEBTree,4500140,26,27310388320,31778672495,1.16,1644598763,5779335953,52669492,709012564,33287139
vEBTree,6773526,33,34077926681,40555176041,1.19,2111901498,7256726962,59176933,1022887548,46095389
vEBTree,10000000,4,32301061074,41925459370,1.30,1043516046,7506848652,27837140,460422555,43867418
